Arts & Entertainment,Food,Nightlife Spot,Outdoors & Recreation,Shop & Service,Travel & Transport,Greenspace_scaled
0.0,0.08695652173913043,0.047619047619047616,0.09090909090909091,0.18181818181818182,0.0,0.22413701475112852
0.0,0.043478260869565216,0.09523809523809523,0.18181818181818182,0.06060606060606061,0.0,0.12886607063662825
0.0,0.15217391304347827,0.0,0.09090909090909091,0.30303030303030304,0.05263157894736842,0.315828317489161
0.0,0.021739130434782608,0.0,0.0,0.09090909090909091,0.05263157894736842,0.2284691811213535
0.1,0.021739130434782608,0.047619047619047616,0.0,0.0,0.05263157894736842,0.17815283342814478
0.0,0.0,0.047619047619047616,0.2727272727272727,0.030303030303030304,0.0,0.30034361457593467
0.0,0.17391304347826086,0.2857142857142857,0.2727272727272727,0.12121212121212122,0.21052631578947367,0.034773176630686395
0.1,0.15217391304347827,0.0,0.2727272727272727,0.06060606060606061,0.10526315789473684,0.3019348756678823
0.0,0.17391304347826086,0.14285714285714285,0.09090909090909091,0.15151515151515152,0.10526315789473684,0.2139762970378382
0.2,0.13043478260869565,0.09523809523809523,0.4545454545454546,0.36363636363636365,0.3157894736842105,0.030094634624039173
0.0,0.21739130434782608,0.0,0.18181818181818182,0.24242424242424243,0.10526315789473684,0.19551104512275327
0.0,0.13043478260869565,0.0,0.2727272727272727,0.06060606060606061,0.10526315789473684,0.3217268479064613
0.1,0.10869565217391304,0.0,0.18181818181818182,0.09090909090909091,0.10526315789473684,0.1945977150913501
0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.03884137121127883
0.0,0.021739130434782608,0.0,0.18181818181818182,0.0,0.0,0.14230698509150386
0.0,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.0,0.0,0.002693315526653667
0.1,0.08695652173913043,0.0,0.18181818181818182,0.06060606060606061,0.0,0.3016647401642238
0.0,0.06521739130434782,0.047619047619047616,0.18181818181818182,0.030303030303030304,0.05263157894736842,0.08790856128341057
0.0,0.021739130434782608,0.0,0.09090909090909091,0.12121212121212122,0.0,0.04126804827543551
0.0,0.15217391304347827,0.14285714285714285,0.0,0.09090909090909091,0.0,0.1811788483066376
0.0,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.05263157894736842,0.20477257818773054
0.0,0.08695652173913043,0.09523809523809523,0.09090909090909091,0.06060606060606061,0.0,0.12362121539062695
0.0,0.08695652173913043,0.0,0.18181818181818182,0.06060606060606061,0.10526315789473684,0.1753598833750318
0.0,0.0,0.047619047619047616,0.2727272727272727,0.06060606060606061,0.0,0.5568787800441458
0.0,0.06521739130434782,0.047619047619047616,0.0,0.0,0.0,0.12251729292071159
0.1,0.06521739130434782,0.14285714285714285,0.2727272727272727,0.06060606060606061,0.0,0.2854256623084494
0.0,0.15217391304347827,0.14285714285714285,0.18181818181818182,0.48484848484848486,0.0,0.5282954926028021
0.1,0.10869565217391304,0.14285714285714285,0.09090909090909091,0.18181818181818182,0.05263157894736842,0.09813134306127248
0.0,0.0,0.047619047619047616,0.2727272727272727,0.0,0.0,0.193544417126962
0.0,0.08695652173913043,0.047619047619047616,0.18181818181818182,0.09090909090909091,0.05263157894736842,0.027928014710771342
0.0,0.08695652173913043,0.09523809523809523,0.0,0.24242424242424243,0.10526315789473684,0.07566183959577275
0.2,0.06521739130434782,0.047619047619047616,0.2727272727272727,0.06060606060606061,0.05263157894736842,0.3847948183512226
0.0,0.08695652173913043,0.19047619047619047,0.18181818181818182,0.06060606060606061,0.05263157894736842,0.15265348518248614
0.0,0.41304347826086957,0.047619047619047616,0.2727272727272727,0.18181818181818182,0.15789473684210525,0.44958665114396495
0.0,0.0,0.047619047619047616,0.2727272727272727,0.18181818181818182,0.0,0.16849790962299455
0.1,0.2826086956521739,0.23809523809523808,0.18181818181818182,0.24242424242424243,0.0,0.28241403026102074
0.0,0.021739130434782608,0.09523809523809523,0.36363636363636365,0.12121212121212122,0.0,0.6201273461778742
0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.05263157894736842,0.3770863372322847
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.0,0.058504563159555115
0.0,0.021739130434782608,0.047619047619047616,0.0,0.06060606060606061,0.0,0.06873507504494114
0.0,0.06521739130434782,0.0,0.0,0.2727272727272727,0.0,0.24714283481963614
0.0,0.043478260869565216,0.0,0.0,0.06060606060606061,0.0,0.3284908205330586
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.0,0.3334512807121542
0.0,0.0,0.047619047619047616,0.0,0.09090909090909091,0.05263157894736842,0.26589867936278183
0.1,0.043478260869565216,0.0,0.18181818181818182,0.030303030303030304,0.05263157894736842,0.07842654883084496
0.0,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.05263157894736842,0.023817823114393056
0.0,0.08695652173913043,0.047619047619047616,0.0,0.2727272727272727,0.10526315789473684,0.23096806001993647
0.0,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.10526315789473684,0.20806663502086628
0.1,0.021739130434782608,0.0,0.09090909090909091,0.18181818181818182,0.10526315789473684,0.350863318003633
0.30000000000000004,0.41304347826086957,0.14285714285714285,0.36363636363636365,0.3939393939393939,0.10526315789473684,0.12924093737226627
0.0,0.0,0.0,0.36363636363636365,0.030303030303030304,0.0,0.05178117511029727
0.0,0.021739130434782608,0.0,0.0,0.06060606060606061,0.05263157894736842,0.16296339801128348
0.0,0.043478260869565216,0.0,0.18181818181818182,0.09090909090909091,0.0,0.2131860114257901
0.0,0.021739130434782608,0.14285714285714285,0.18181818181818182,0.15151515151515152,0.05263157894736842,0.025389537000655844
0.1,0.0,0.047619047619047616,0.09090909090909091,0.06060606060606061,0.05263157894736842,0.1864205984654008
0.0,0.06521739130434782,0.09523809523809523,0.18181818181818182,0.15151515151515152,0.0,0.03940142056647469
0.0,0.06521739130434782,0.14285714285714285,0.0,0.06060606060606061,0.15789473684210525,0.1530867530381274
0.0,0.021739130434782608,0.09523809523809523,0.18181818181818182,0.06060606060606061,0.10526315789473684,0.20276662061158204
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.0,0.05346789007433653
0.2,0.5434782608695652,0.42857142857142855,0.36363636363636365,0.4545454545454546,0.15789473684210525,0.2997259861574984
0.0,0.06521739130434782,0.09523809523809523,0.0,0.4545454545454546,0.10526315789473684,0.07298066747660369
0.0,0.2826086956521739,0.14285714285714285,0.18181818181818182,0.15151515151515152,0.10526315789473684,0.13934952516161803
0.0,0.021739130434782608,0.047619047619047616,0.18181818181818182,0.09090909090909091,0.0,0.254783832473333
0.1,0.06521739130434782,0.047619047619047616,0.18181818181818182,0.24242424242424243,0.3157894736842105,0.06865141883435369
0.1,0.10869565217391304,0.14285714285714285,0.18181818181818182,0.06060606060606061,0.10526315789473684,0.2573589483704132
0.1,0.2391304347826087,0.23809523809523808,0.5454545454545454,0.36363636363636365,0.10526315789473684,0.1891583497642017
0.0,0.021739130434782608,0.0,0.09090909090909091,0.09090909090909091,0.10526315789473684,0.3872554509393686
0.2,0.0,0.09523809523809523,0.09090909090909091,0.030303030303030304,0.0,0.47077668917189686
0.1,0.0,0.0,0.0,0.0,0.05263157894736842,0.06085565979677915
0.0,0.21739130434782608,0.14285714285714285,0.09090909090909091,0.06060606060606061,0.0,0.0955192239919022
0.0,0.0,0.09523809523809523,0.09090909090909091,0.030303030303030304,0.0,0.21061221501750244
0.7000000000000001,0.8478260869565217,0.19047619047619047,0.4545454545454546,1.0,0.21052631578947367,0.22124921084819343
0.0,0.043478260869565216,0.09523809523809523,0.2727272727272727,0.18181818181818182,0.05263157894736842,0.09851855273197671
0.0,0.043478260869565216,0.047619047619047616,0.2727272727272727,0.06060606060606061,0.0,0.03782365108992705
0.0,0.08695652173913043,0.09523809523809523,0.36363636363636365,0.21212121212121213,0.15789473684210525,0.12826496133190526
0.0,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.15151515151515152,0.0,0.15059372063907794
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.12121212121212122,0.0,0.10143089686091557
0.0,0.15217391304347827,0.0,0.18181818181818182,0.21212121212121213,0.05263157894736842,0.3113795658270453
0.30000000000000004,0.13043478260869565,0.23809523809523808,0.2727272727272727,0.18181818181818182,0.2631578947368421,0.489836850813641
0.0,0.0,0.047619047619047616,0.0,0.06060606060606061,0.0,0.011267102356449437
0.1,0.043478260869565216,0.14285714285714285,0.0,0.15151515151515152,0.0,0.07971904737026235
0.0,0.043478260869565216,0.047619047619047616,0.18181818181818182,0.0,0.0,0.3007767819059436
0.0,0.0,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.0,0.17481528653782646
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.06060606060606061,0.05263157894736842,0.44123247030230217
0.0,0.0,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.0,0.08179455771719621
0.1,0.043478260869565216,0.09523809523809523,0.18181818181818182,0.09090909090909091,0.05263157894736842,0.14269212680412577
0.1,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.030303030303030304,0.05263157894736842,0.044870915767606004
0.0,0.10869565217391304,0.2857142857142857,0.09090909090909091,0.24242424242424243,0.05263157894736842,0.17579772293335313
0.0,0.021739130434782608,0.0,0.18181818181818182,0.030303030303030304,0.0,0.10899233561419566
0.0,0.10869565217391304,0.19047619047619047,0.0,0.12121212121212122,0.0,0.03528676011046662
0.0,0.021739130434782608,0.047619047619047616,0.0,0.06060606060606061,0.0,0.014377524565966075
0.0,0.021739130434782608,0.0,0.0,0.12121212121212122,0.0,0.053622226704933704
0.0,0.021739130434782608,0.0,0.18181818181818182,0.030303030303030304,0.0,0.24088710161029234
0.1,0.021739130434782608,0.14285714285714285,0.18181818181818182,0.12121212121212122,0.10526315789473684,0.02179791642722154
0.1,0.0,0.0,0.0,0.06060606060606061,0.05263157894736842,0.05113769742849651
0.0,0.021739130434782608,0.047619047619047616,0.09090909090909091,0.06060606060606061,0.0,0.17938569195274
0.0,0.0,0.09523809523809523,0.0,0.06060606060606061,0.0,0.012817336167889142
0.0,0.043478260869565216,0.0,0.0,0.06060606060606061,0.0,0.281250848700275
0.1,0.021739130434782608,0.0,0.0,0.09090909090909091,0.0,0.1786146885900013
0.4,0.21739130434782608,0.0,0.18181818181818182,0.42424242424242425,0.0,0.18906919986992501
0.0,0.043478260869565216,0.0,0.2727272727272727,0.09090909090909091,0.0,0.03564021562149715
0.1,0.021739130434782608,0.0,0.09090909090909091,0.030303030303030304,0.05263157894736842,0.08077737701090434
0.0,0.06521739130434782,0.09523809523809523,0.2727272727272727,0.06060606060606061,0.0,0.1863535981789635
0.0,0.0,0.047619047619047616,0.18181818181818182,0.06060606060606061,0.05263157894736842,0.10751547455091884
